food_no,food_name,food_dsc,food_star,food_review_count,food_class_no,food_img_url
540,쌀국수,베트남쌀국수 : 쌀국수에 뜨거운 육수를 붓고 고추를 얹어 먹는 베트남 음식,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRP9fXeD1Jf0RDKrEpH_SLFZXxXpxmvXzw4YQvsHR2ydfZtKbKKfQ58ll0Afw&s
541,쑥갓나물무침,"쑥갓나물무침 : 쑥갓을 데쳐 간장, 참기름 양념에 무친 것이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShrg61ZXKKxpyw7ZiY0yStMQVCvltgz5f9kE4to_qxh2D0MtxLvVvU_wcKcIk&s
542,쑥된장국,쑥된장국 : 육수에 된장을 풀어 쑥과 함께 끓이는 토장국이다.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM2CxdknIQInBUarjby-edf9KK5EEygLAmqvLF2Fv_Jl8ud00eCXGhnWLHqyI&s
543,쑥떡,"쑥떡 : 멥쌀에 삶은 쑥을 넣고 빻아 쪄서 치댄 후, 얇게 밀어 볶은 콩가루를 묻힌 떡",0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjhuvxxoESWtjJpEawvUHB-b8d59NiDlN99EwFlaAyPF6310Bi_GgV-H5QrA&s
544,쑥절편,NULL,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXXADNz3ywmgAx2hOE0lThpfFr_e9W96ROW7rmo-EK6mly3fa-7qVMGPqZbQ&s
545,씀바귀나물,"씀바귀나물 : 씀바귀를 데쳐 물에 담가 쓴맛을 없앤 후 양념(고추장, 식초, 다진 파ㆍ마늘, 설탕, 참기름, 깨소금 등)을 넣고 무친 것이다.",0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSftb5iDYFcKQzAILOSApmgWS-0_0AKLD7wT5sbHIVcJb7qG2yw51X8sQD_pA&s
546,아구찜,아귀찜 : 아귀에 갖은 양념과 야채를 넣어서 찐 요리,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzEZTZL7KM3UzPyohCeQqA5Ag6A9NaO50whpHX2OcYaO50Aa8O_dz2sU7GBGk&s
547,아구탕,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMnI77OqP0zqZrmdh_XqIub4197DwvQ09eGjwd0ac0KbfkBKxTEYDag-IWhQ&s
548,아귀매운탕,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW4pQ-c1UPvoGY1cPELGljBJ57yhQDMGdRP0OItMPUfcFf3vZrdmpFe35Uog&s
549,아귀지리,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKI5s7Q03zAQT0WCMc1Lq3uEBm6KIv3GFZV1HnoBbiQYAE7HxRTvA7yYIxzg&s
550,아귀찜,아귀찜 : 아귀에 갖은 양념과 야채를 넣어서 찐 요리,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaV-okhwOeYJ8WcVh3jPhTTxBsMuDlkCPrkHMipuyEPP5ay81pul-j3gVMPw&s
551,아욱된장국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI1ZjukGXcd_5WBYMmBvDsky0k5ebE5Z_wAQDPSyuarY7f74EWmQc7SYS9OA&s
552,안동찜닭,안동찜닭 : 경상북도 안동에서 유래한 음식으로 삶은 닭에 소스 온갖 채소와 양념을 섞어 졸인 요리,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4j-kqAFo1KRW1EhyWcX23-mnIrALJcDvsiMlSMourwnqNzW5g58yL68WmbDk&s
553,안심돈가스,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRveXxIe9bMV9LM6GB-BTYkGI_AYJFtNZtA6AEPyuNcLpJFgR1dEpPhv-667dU&s
554,안심스테이크,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVR8DD7zc9q57NrN2LnFqr8SLB7GKrTvtlYWBLNcyeRz8STjnE3_ARBmnn9mQ&s
555,알밥,"알밥 : 날치알을 주재료로 하여 단무지, 오이, 무순 김가루 등을 올려 밥과 함께 비벼먹는 한국음식",0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdvGTmm-EHegOHZRBCkAlzKeA9Wm_ACMLtDsmDxfnAPwScpzoIxFCPQ7W9xJY&s
556,알탕,알탕 : 명태의 알을 넣고 끓인 매운탕,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPypNnNkxbRB51wYAiuAcoUfIOqxQkij1I-UXnTD19MZYlBHmrcaN_ExzmjQ&s
557,해물알탕,알탕 : 명태의 알을 넣고 끓인 매운탕,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAtGqRixEn8cDXH3eqn7HwI_HY8jNQ7xXdKDCGDO2ATB5PHUGe7uGadlAmbw&s
558,애호박된장국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYYJ8Cw-od1XzcFpyNvBd47OXID-UXrKZTUC3pDMzsUzuD6FygV57rr8Tmeg&s
559,애호박볶음,"애호박볶음 : 기름을 두른 팬에 애호박과 다진 마늘, 파, 새우젓을 넣고 볶은 나물이다.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNG7avA_ykjPQhlD70Q1MSu1aLYvlL9f5eaqFTGQ8M2dCE9bYXn6fvHy0vzw&s
560,애호박전,애호박전 : 애호박에 밀가루를 묻혀 기름에 지진 전,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3RnFy9eNAhDnncpncsPbfpAbkCfgl5YcUvA4C4ZhGq8a5kOSsFNEPFzdHgw&s
561,애호박찜,NULL,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRg4amw5pAZfexD7zKuz8b3a-2EabWeDzSE0wzuZeJhHeCmW3bM_jfkuHw76R0&s
562,야채전,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaE2nycFoH73RgDsPV7kikHmJRKnBCYPG6DTjE-JKVtFLHPDwuUKlHFTD4qg&s
563,약과,약과 : 한국 전래의 과자인 유밀과,0,0,11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxZVHQadbZGW9OEokdpToFSZfa7CmoX3BYWGsjX0vQgENEXOE5uVhXrdIiD6k&s
564,약식,약식 : 찹쌀 고두밥에 여러 재료를 섞어서 시루에 찐 한국 고유 음식,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp-0t0ebJWg7mP4VmVMPJok8-OGAp_Gqgkf6juCjTqnuliMNByhneG0Tme5w&s
565,양념갈치젓,NULL,0,0,27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhI4lOIt10iEcyZe6alhalWTqik2tygECtHwkRh6Lfm9zq_tDdTh72X_0DXdE&s
566,양념게장,"양념게장 : 신선한 게를 토막 내어 고춧가루와 파, 마늘 등의 양념으로 무친 매콤한 음식이다.",0,0,27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtebBkOqGYsqnh3VV3v1nwb-iJfo2f9aNEYKPWthTT9L26A0fnvqMd0S9J1nI&s
567,양념멸치젓,NULL,0,0,27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcST1P1sL09-ltyuZ2bemVIvrrHtyo9oBwvLY-uKPz1uNcyslZGXKezRDpDACA&s
568,양념새우젓,NULL,0,0,27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZ_yQgA2KuCkFVLLMC1Tag8N699qYm3u4-2aFxeO49C6f8jCjoOHBwG0Y6KX4&s
569,양념왕갈비,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTihtD1jvMBdXp0k4BnTlK0Lz1MEN-VGhi-Dv7Yn_AAAv6YLHdYI3vaFPrvwg&s
570,양념장어구이,양념장어구이 : 장어를 손질하여 고추장 양념을 발라 굽는 음식이다.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNM711kZDpp18wuZ_ozve0uJ03vbWaUG-5vkM9C8-WHb9mh4GJFqXSFOIRIQ&s
571,양념치킨,양념치킨 : 적당한 크기로 자른 닭고기를 밑간하여 식용유에 튀겨 간장이나 고추장 등으로 만든 양념에 버무린 음식이다.,0,0,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4GaY1mYWVOB6-LPJtIAOJUvM8yOzFoWKfxFsQU4Ee6uRfhkH8XzhX0GDSkPo&s
572,양미리조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7Z6A0faxIE3pmM64u-nHLcyi4MCokZXdtx8tbpCdwA4nRo41SaRug6Zo8UA&s
573,양배추샐러드,NULL,0,0,22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6-2D1bhW7rY2V3MtQxQt8NLKVKIh_G7pZZfYuBHy9SQAwM8vgvYKTq2Yi6A&s
574,양상추샐러드,NULL,0,0,22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4s_Qbjv0g9vLeSw21dJQrsvk5veHgbxVaQWtPcwocThTUxh2LcBtSNrQwjw&s
575,양송이버섯볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaEBJlY4knogwROT5kQNb0RX5Y4D4yQQTLxBTjhu021Ct1GRhZWwI9YsOoKg&s
576,양송이스프,NULL,0,0,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7846J5EBfIaNIlEVE_9UnXWW72YyPBR2PYYXbP4Jbq4gSLMs6OGtS982TDQ&s
577,양장피,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZMONe9zoU6qOtWO-V9U31R8akv1bred8uY1U-IqmhJs1W5n8fHXiTp3RbZj4&s
578,양파볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSCnin2_C5QySsVAA8xqCzm8S_UIIv5aGVmCejkqUeCI4y6h64yx6pcnivmuU&s
579,양파부추무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8-ZWyjRk4PUPDwaJrj8gkGLH9UmYbMKk3V1qn1HNKcnCsSovsfCgyscGyWKY&s
580,양파장아찌,양파장아찌 : 5월경 나오는 햇 양파를 새콤 달콤하게 달인 간장에 담가 먹는 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVLuaZcu2TbtqqVif5ZTIkc-HzDbeyxJev1eKe70zk9zjxWk7Qtcb5f8c6CQ&s
581,어묵국,어묵국 : 어묵과 무를 넣고 간장으로 간을 해서 끓이는 달큰한 맛이 매력적인 국이다.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQocxlltjlDhJ_WlpDSwmRpCxvJ38lpAkyjOMXUAY_2Ghz-660Fc1PKt2yeNG4&s
582,매운어묵국,어묵국 : 어묵과 무를 넣고 간장으로 간을 해서 끓이는 달큰한 맛이 매력적인 국이다.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkbUt7VM9oyH9wc8eIpOslsoOUBBQJhWSVRX6H2-pBP3xi7juaId8tbxuYV5k&s
583,어묵국(어묵탕),어묵국 : 어묵과 무를 넣고 간장으로 간을 해서 끓이는 달큰한 맛이 매력적인 국이다.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI6_s5phnuxlhAsRjlb4q6P7UCZ6lKie-4sU-L5GzLiETMY2SSuNsbbFvXrQ&s
584,어묵김치찌개,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZAZ0qBi2gHhUBhBGeTzLWX3Ffr8oE6UOQzbswQU1je83No5k9xZuX_2Sq5g&s
585,어묵볶음,어묵볶음 : 어묵과 양파를 간장 양념장에 볶아 먹는 반찬이다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMGEimD7RWSMjwSZeHq5W_AviyqzFBVHy-EaIhjXKReX2o1RtDeALkdRdhkQ&s
586,어묵잡채,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSC3IEys22b7HzWyy0hroFV1-ucmLv0P2H31CdVG5C5ot0CpPMtP_SBC69v2Q&s
587,어묵조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6ktw6faUnOX4s_AOjhSn6A8sW0y1q-UjP8G57YDfSPTKtzVAIqk1ewax4iA&s
588,어묵채소볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR1MC2POPB48r4bAeJ2phpk1XGsiRMLRwlWsOmewxsAQrzt5v1X9D58MSD3w&s
589,어육소시지전,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPT6ENktfq9yBrCW8G2V517CVp9AvY-6EjwqCnN8wEkz1fHlKBDbAUzvvEGw&s
590,어죽,어죽 : 생선을 푹 고아 그 물에 쌀을 넣어 만든 죽,0,0,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXl-ciWvQxUgaI1OzhKmhDWRNrx87y-bE5r7ShvN9DRlbzkh-bJh5WjKIDAf0&s
591,어탕,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxVarjJHQllYbZVOLHSQnO1Vk4NDfkqQOf_hPgkZ163uGZZJB8FIfsT5DtYtA&s
592,얼갈이겉절이,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjCsNXKuwpgTwzluCfXJeLKZ47BSxSjOlx_qH9HsvcWMkOqelYUuEMt_wyig&s
593,얼갈이배추김치,NULL,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQqgtVT5GtVd3gpg_gsACQkl6Aqvds2bMTfcWRJ4PvXNoE4GOCR2FIyUBm_a8&s
594,얼갈이배추된장국,얼갈이배추 : 늦가을이나 초겨울에 심어 가꾸는 반결구형 배추,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4YyO2g8oyaZHOTR-lNGqnVfZjwJ2wruQ3KlS-1Q8VP9RueECYJKMgJuxskg&s
595,얼갈이배춧국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0xUlUmoWwWMS2BDmjbFwJt1elGWxBGEocmyd_zDdREQj7nBi-xM4zBQBA3w&s
596,연근조림,"연근조림 : 연근으로 만든 음식으로, 출혈증세와 설사·불안증 해소에 좋은 보양음식",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKATrpl_7Y4l6fk0VMzswrvfu6iJG9D14j7tRZ1lvvUtp-riI-wcxDt7NLxw&s
597,연어롤,NULL,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT742snjHBiQZNJwO0oy7aML3oiEeYibo6sAcGFpF5DbIn48dHTM98aQv_HQb4&s
598,연어초밥,NULL,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOu9Fn_OhCwtmndfeew7LoRZaPefV5fzSXajnCFlJsMF0ZBmJAuQLoufZQ7d0&s
599,연어회덮밥,회덮밥 : 해산물과 갖은 야채를 올린 밥을 초고추장으로 간하여 먹는 덮밥류의 음식,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTN2WfQfImKgosqkzzgeYxsuTJNY_s3DL-J4fOiJSyc7tELdwVy-e3LTTIxLSc&s
600,연포탕,"낙지연포탕 : 다시 물에 낙지를 삶아 썰고 마늘, 쪽파를 넣고 참기름과 깨소금을 뿌려 끓인 탕",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLNCnzVqDzkQ2NRRYhhqwmSnHoSHU6LmB8pDBhIDVDlYh7Z5yC-jBZgLQPTRg&s
601,열무겉절이,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlnZ961y7-kqH1H6Jt0F8KDBBWRYTYDEGJ5ynG48ulGYfxi6v2YXt3de4X0FM&s
602,열무김치,열무김치 : 열무로 담근 김치,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjT1hvPGFaDVle3y6DGcul9ZiBvaBzJDZaJXOFnFY2D8ZkIUizppr4gGJnWDo&s
603,열무김치국수,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1hXPD0x7X292kUpBxzZFDob-lvE8xwyJT9ZJpi8NzKWBJx2tpI7zrpHv33JA&s
604,열무나물,NULL,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTDTvaqWBxP802vOy8A9eUo_Xi3k1qauN4QZIqYHSQjJUKkSR95-VzWxv5Yw&s
605,열무나물된장무침,NULL,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQo0xcqqOaWUHbInCCSd_ycdQeik4sZ2DyfrDQJ69Wy1-DhBPivpENW2uocpOo&s
606,열무냉면,"열무냉면 : 열무를 절여 양파, 쪽파, 고추, 마늘 등과 함께 버무려 밀가루풀을 넣고 국물을 부어 담근 김칫국에 냉면 육수를 붓고 삶아 낸 냉면과 달걀 반쪽을 얹어서 먹는 여름철 별미음식이다.",0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ23c1pkFGAgzK5-Zv3wrL20UUMu3Xjj1vUFDhjEWmjwLzWm-8O3Uw7S8GxlQ&s
607,열무된장나물,NULL,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE30M-tWrpH5aSxYBxPZrTsctBLfhuncxyO8WbJgk74wgChd3ckVDO7aZelAg&s
608,열무얼갈이김치,열무얼갈이김치 : 김장김치가 끝나갈 무렵 풋풋한 열무와 고소한 얼갈이배추로 담가 입맛을 산뜻하게 만들어 주는 김치이다.,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRf2xbqDPtT5l6SY6JokMTx1e8ywzD9FcIkWS6xGtPhjxd5yuccv-CnH0sPrx8&s
609,영양돌솥밥,"영양돌솥밥 : 돌솥에 멥쌀과 잡곡, 수삼, 표고버섯, 대추 등을 넣어 즉석에서 지은 밥이다.",0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEQuwhRLlepTBVqmPraR-41oWfN9J2ju2gUkEda2wbEiar7Z4SOXTzJSQEkgw&s
610,오곡밥,오곡밥 : 한국 전통의 찹쌀 ·차조 ·붉은팥 ·찰수수 ·검은콩 등을 섞어 5가지 곡식으로 지은 밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2VZOjqTTzgKxV21qmDDfdGBM_J1SLWMf7DWZK2fRSwIKsfckGzuf7KJsLCQ&s
611,오리고기구이,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEoNCmGKpMNA-LSgiahPYkIl6ChndEIg_MGkySc-EAJFfQ8z8SBmjOGbC5Mg&s
612,오리고기로스,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsdfMn8HZE9248dVFO4j_lystxmSuYbgH7pSWhO4PY6OEPFCUW3HNgoIX3yA&s
613,오리백숙,"오리백숙 : 솥에 깨끗이 손질한 오리를 담고 물을 부은 뒤 황기, 밤, 인삼, 대추 등을 넣어 푹 끓여낸 보양식이다.",0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDpikkwRz_8sQX5u80n6Y3mO2mNlcp19_ekm9flbCDk3lNMpWQoNNVxMcMp7U&s
614,오리볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDb8VvrxU0O_1usvXMaj8AXr5f07vOYcuVGRqvZ3DqfCOEUVpXqTwh-NNtqz8&s
615,오리불고기,오리불고기 : 한입 크기로 썰어낸 오기고기를 고추장 양념을 해 구워 먹는다.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2e6hroYG1cwAkj2HOuPgmgg_Zt_PDadFiLf8rDqwz39vaQEDo_EY3E7rR4Ws&s
616,오리탕,오리탕 : 오리에 여러가지 야채를 넣어 끓인 탕,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmW59f-rm-eOiW-qY97ICAUBE2V_FuiAN4pIow8iOt5svHoCuO_CtFHd2nLzk&s
617,오므라이스,오므라이스 : 야채와 고기를 넣어 만든 볶음밥을 달걀로 감싼 요리,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4mi75nerMaUB5fwZ8eWu5rY6qIdARH6KslX4hfAkhpgALuVoT_waGDIKxbQ&s
618,오삼불고기,오삼불고기 : 오징어와 돼지고기 삼겹살에 고추장 양념을 넣어 볶아먹는 요리,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVL_hGCLUtHFi1I_9QFL3qZbyvhCFwm4hkKw1Oxmf1jYumSkFxEoOLqCRVhPw&s
619,오이김치,NULL,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzyDLdTaufInJkpu3h7yb4chW3Bg0aAAc_LnCvjinm2TkrG71yf0UdchwBDA&s
620,오이나물,오이나물 : 오이를 소금에 살짝 절였다가 기름에 볶아먹는 숙채,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRddLFSPE5nRZVPSy9Q74xhJqMfVz5f4gEWaQqR0Sbj6kW-wsxQdHzj8xBIsi4&s
621,오이냉국,오이냉국 : 채 썬 오이를 식초와 소금으로 간을 한 찬 국물에 넣어 만든 산뜻한 맛의 냉국이다.,0,0,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNmt0aQqf8BymLcfry9W-zZ8RtIEL4CuSoYY-jhKVSC1lCEvV9eYssXePlIg&s
622,오이부추무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0xPVyvc7SvGTzZjNlrMmEdEgfBdRYZwdoNcPvzbNC70HZGuI5eGRs5ddUBkU&s
623,오이생채,오이생채 : 오이를 얇게 썰어 식초와 고춧가루를 넣어 만든 생채,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0BHNbUfm1_fwcPjgCt3VLxLTXxqf3v3ZvXZpIiVo0xTiCng1-rejCfNZiCw&s
624,오이소박이,오이소박이 : 오이 속에 소를 넣어 익힌 김치,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIFVsv8FifLDIZHzVc9j3_K9ao2SCEv-Qm-OntMqM6wbvRRiw31IRuhLjhPw&s
625,오이장아찌,오이장아찌 : 오이를 익혀서 만드는 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEMxDwECxvnu_H0m8a79thh2NZJicARj3RlvIXB9EqZobTPpGlDFZ7r1f5lIE&s
626,오이지,오이지 : 오이를 소금에 절인 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT31NTZ5NE6i-jUpnA5awuy-xA9YPqVNLfQdtbFy27N8EKcbeEns2nwN3cpsxE&s
627,오이지무침,"오이지무침 : 오이지는 오이를 소금에 절인 장아찌로, 더위에 음식이 상하지 않게 만든 저장식품이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1Kae3BH2ZdbE6iTXH9lgJnvvgadmWRdroMA8rw4BfbZe2eAccy0nYv9Wupg&s
628,오일소스스파게티,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCaWbZtS79XZEx5278pcm7psOSIFMirpDIQpubFPGgfTFnaLuVqV-jFH7XTg&s
629,오징어국,"오징어국 : 고춧가루를 푼 물에 나박썰기 한 무를 넣고 끓이다가 오징어, 쪽파, 다진 마늘을 넣고 한소끔 끓여 소금으로 간을 한 것이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwy2eGcJccWsk8ZyGiw1IsrpTPoZG_CDg0-PuzIE-zdlN8AsNrDOMYQv2bdoo&s
630,오징어덮밥,오징어덮밥 : 오징어를 야채와 같이 고추장으로 볶아 밥위에 얹어 먹는 음식,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO7ERKP6qQuQ50iCki7716caGq0kWPLbR3BZFQ-kRbDwrJ42C7pyDyk_xovg&s
631,오징어무침,"오징어무침 : 내장을 제거한 오징어를 반 갈라 사선으로 칼집을 넣은 후 적당한 크기로 썰어 끓는 물에 데쳐서 초고추장 양념(고추장, 설탕, 식초, 다진 파ㆍ마늘ㆍ생강, 깨소금, 참기름)으로 무친 것이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVytqf1VQAevXEQGe6T_Ow1_wxX54LDxNsRuymlrqDJXo-WTF1ZKXC8tmvfA&s
632,오징어물회,"오징어물회 : 살아있는 오징어를 채 썰어 오이, 양파, 당근, 고추 등과 함께 초고추장으로 양념하고 물을 부어 말아 먹는 음식이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx8U7-_0-dsl9wFmC2BWMFqvWj1HE4iA33P9GgnZQGmqrdxWkfBxjlCkjXuw&s
633,오징어볶음,오징어볶음 : 손질한 오징어에 갖은 채소와 고추장 양념을 넣어 볶은 요리,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK5bnDcNa3PSB-GyhT_ZH6leIVvBlDSwPVOOkYlVOa_0sGPGEpmfeWj8rY1A&s
634,오징어산적,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj9bz47VF_UEWYLY4oqRuutOYoQqW2kN-hQC69DxpvVa0WU_QJ4GEeDey0Dd4&s
635,오징어순대,"오징어순대 : 오징어 몸통에 쇠고기, 숙주나물, 두부 등으로 양념한 소를 넣어 찐 한국요리",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHG4D1OJ7dp6N3dlfNHkb05U9AHCwbw0x9eOEHacC2mPA3NM3CvhOB2XpjkP4&s
636,오징어젓,오징어젓 : 오징어를 소금에 절여 담근 젓갈,0,0,27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfDsXm2jXm3bjXBocgDNBlYs7rOW7VXpEWVJ-qbbkYu_qHEafUoJAJ5qbmwg&s
637,오징어조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsdi562z8x9A-gw54ecz6fEljsW8eIi0QV-pkDD3v1qJuJwn4faxGPoW46zQ&s
638,오징어찌개,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYd-RaBFaARIhYNneOIWK7MmA7ZYvICAiXFSuy9xuPr22XCTrvORkWrwqGbw&s
639,오징어채무침,"오징어채무침 : 오징어채를 고추장 양념(고추장, 간장 물엿, 통깨, 참기름)으로 무친 것이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREqKbSmQ6arhV1Yqe9dybk0sSvP-fRyx-fARoQXyIhc2xfqWvthASUbNGQvT8&s
